"","species","scientificName","longitude","latitude","elevation","countryCode","stateProvince","day","month","year","eventDate","endDayOfYear"
"3730","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.658707,50.177235,NA,"DE",NA,21,8,2019,2019-08-21,NA
"3731","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.382238,50.127018,NA,"DE",NA,23,8,2019,2019-08-23,NA
"3732","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.919203,52.263233,NA,"DE",NA,20,8,2019,2019-08-20,NA
"3733","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.321449,48.819721,NA,"DE",NA,18,8,2019,2019-08-18,NA
"3734","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.162662,48.917351,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3735","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.66,53.845001,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3736","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.543415,50.202396,NA,"DE",NA,22,8,2019,2019-08-22,NA
"3737","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.765489,53.011211,NA,"DE",NA,13,8,2019,2019-08-13,NA
"3738","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.956178,51.55624,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3739","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.464633,51.535892,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3740","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.013772,49.909821,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3741","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.962152,49.859451,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3742","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.170615,48.846214,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3743","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.789871,52.273624,NA,"DE",NA,22,8,2019,2019-08-22,NA
"3744","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.178318,53.724442,NA,"DE",NA,19,8,2019,2019-08-19,NA
"3745","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.04567,51.41291,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3746","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.150166,53.73597,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3747","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.721283,53.904415,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3748","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.451023,51.91853,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3749","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.97893,50.547588,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3750","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.52949,49.067551,NA,"DE",NA,23,8,2019,2019-08-23,NA
"3751","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.104279,50.86578,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3752","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.980465,50.39703,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3753","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.156889,50.856415,NA,"DE",NA,21,8,2019,2019-08-21,NA
"3754","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.448093,49.372356,NA,"DE",NA,21,8,2019,2019-08-21,NA
"3755","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.093624,49.349586,NA,"DE",NA,19,8,2019,2019-08-19,NA
"3756","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.102551,53.444214,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3757","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.832109,48.863914,NA,"DE",NA,18,8,2019,2019-08-18,NA
"3758","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.237323,52.926712,NA,"DE",NA,23,8,2019,2019-08-23,NA
"3759","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.454832,51.214088,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3760","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.950153,51.616657,NA,"DE",NA,21,8,2019,2019-08-21,NA
"3761","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.721283,53.904415,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3762","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.178318,53.724442,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3763","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.29352,53.324501,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3764","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.022917,51.4258,NA,"DE",NA,14,8,2019,2019-08-14,NA
"3765","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.567375,50.899136,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3766","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.85873,50.961021,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3767","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.561656,50.000893,NA,"DE",NA,23,8,2019,2019-08-23,NA
"3768","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.650638,53.840977,NA,"DE",NA,22,8,2019,2019-08-22,NA
"3769","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.279612,47.383705,NA,"AT",NA,19,8,2019,2019-08-19,NA
"3770","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.909906,51.069126,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3771","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.749264,53.552341,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3772","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.720072,49.1758,NA,"DE",NA,21,8,2019,2019-08-21,NA
"3773","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.971423,51.617699,NA,"DE",NA,20,8,2019,2019-08-20,NA
"3774","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.631184,53.596317,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3775","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.72257,53.564781,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3776","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.618972,51.288685,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3777","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.402925,54.260864,NA,"DE",NA,15,8,2019,2019-08-15,NA
"3778","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.030208,50.333027,NA,"DE",NA,23,8,2019,2019-08-23,NA
"3779","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.145534,49.353645,NA,"DE",NA,22,8,2019,2019-08-22,NA
"3941","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.066706,50.823966,NA,"DE","Nordrhein-Westfalen",23,8,2019,2019-08-23,NA
"3944","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.144111,50.249884,NA,"BE","Wallonie",23,8,2019,2019-08-23,NA
"3945","Aeshna cyanea","Aeshna cyanea Müller, 1764",2.885231,50.526252,NA,"FR","Nord-Pas-de-Calais",23,8,2019,2019-08-23,NA
"3946","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.035995,45.431679,NA,"IT","Veneto",24,8,2019,2019-08-24,NA
"3955","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.11615,45.762087,NA,"IT","Lombardia",25,8,2019,2019-08-25,NA
"3957","Aeshna cyanea","Aeshna cyanea Müller, 1764",3.234038,51.141819,NA,"BE","Vlaanderen",25,8,2019,2019-08-25,NA
"3963","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.749035,47.758874,NA,"DE","Bayern",27,8,2019,2019-08-27,NA
"3964","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.176374,49.828831,NA,"LU","Diekirch",27,8,2019,2019-08-27,NA
"3966","Aeshna cyanea","Aeshna cyanea Müller, 1764",4.851972,51.3158,NA,"BE","Vlaanderen",29,8,2019,2019-08-29,NA
"3967","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.553315,45.730434,NA,"IT","Piemonte",29,8,2019,2019-08-29,NA
"3970","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.019359,49.234509,NA,"DE","Saarland",29,8,2019,2019-08-29,NA
"3972","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.236938,52.439332,NA,"DE","Berlin",27,8,2019,2019-08-27,NA
"3980","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.700801,49.442817,NA,"DE","Baden-Württemberg",31,8,2019,2019-08-31,NA
"3983","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.46965,51.367561,NA,"DE","Hessen",29,8,2019,2019-08-29,NA
"3995","Aeshna cyanea","Aeshna cyanea Müller, 1764",4.463153,51.576898,NA,"NL","Noord-Brabant",9,8,2019,2019-08-09,NA
"3998","Aeshna cyanea","Aeshna cyanea Müller, 1764",16.041607,48.337267,NA,"AT","Niederösterreich",6,8,2019,2019-08-06,NA
"4000","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.285432,45.829316,NA,"IT","Valle d'Aosta",30,8,2019,2019-08-30,NA
"4005","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.04706,45.691749,NA,"IT","Lombardia",23,8,2019,2019-08-23,NA
"4007","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.017084,50.948627,NA,"DE","Thüringen",9,8,2019,2019-08-09,NA
"4016","Aeshna cyanea","Aeshna cyanea Müller, 1764",4.602047,50.461108,NA,"BE","Wallonie",16,8,2019,2019-08-16,NA
"4017","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.865349,46.711163,NA,"AT","Kärnten",15,8,2019,2019-08-15,NA
"4018","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.380951,52.495113,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4019","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.632851,53.833385,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4020","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.488779,53.06953,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4021","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.078344,52.540485,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4022","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.279612,47.383705,NA,"AT",NA,26,8,2019,2019-08-26,NA
"4023","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.636307,50.960239,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4024","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.278565,51.034332,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4025","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.595302,50.453453,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4026","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.253324,51.346054,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4027","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.966614,50.406498,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4028","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.150166,53.73597,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4029","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.776625,49.004025,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4030","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.175657,53.642906,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4031","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.768919,53.913616,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4032","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.831875,48.863663,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4033","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.873472,50.967346,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4034","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.263677,48.909435,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4035","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.263677,48.909435,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4036","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.716423,53.882465,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4037","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.240063,51.333225,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4038","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.716423,53.882465,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4039","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.10121,51.22435,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4040","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.63277,47.873074,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4041","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.14491,49.899075,NA,"DE",NA,20,8,2019,2019-08-20,NA
"4042","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.899092,50.893803,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4043","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.68165,53.611904,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4044","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.045776,52.430931,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4045","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.42996,52.473057,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4046","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.045915,52.430786,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4047","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.045574,52.430878,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4048","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.94411,49.847939,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4049","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.740654,53.689999,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4050","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.405306,50.22464,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4051","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.596037,50.45417,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4052","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.156889,50.856415,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4053","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.150166,53.73597,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4054","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.967325,49.682655,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4055","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.150166,53.73597,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4056","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.798306,53.917194,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4057","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.182223,48.827911,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4058","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.737741,53.840412,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4059","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.831373,48.863815,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4060","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.10827,51.224895,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4061","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.51265,50.172184,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4062","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.63643,51.365356,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4063","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.11376,49.927422,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4064","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.085441,49.66563,NA,"DE",NA,5,8,2019,2019-08-05,NA
"4065","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.604132,52.502594,NA,"DE",NA,14,8,2019,2019-08-14,NA
"4066","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.078905,48.899414,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4067","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.175657,53.642906,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4068","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.382238,50.127018,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4069","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.268269,52.776443,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4070","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.256532,51.30949,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4071","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.164801,51.504639,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4072","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.237584,53.135983,NA,"DE",NA,14,8,2019,2019-08-14,NA
"4073","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.447998,51.069016,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4074","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.019115,50.942204,NA,"DE",NA,9,8,2019,2019-08-09,NA
"4075","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.045755,52.430904,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4076","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.070822,48.398502,NA,"DE",NA,15,8,2019,2019-08-15,NA
"4077","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.589917,50.437038,NA,"DE",NA,24,8,2019,2019-08-24,NA
"4078","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.117175,49.86293,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4079","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.75304,53.862144,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4080","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.571685,49.321884,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4081","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.045746,52.430916,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4082","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.131207,49.926762,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4083","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.953313,52.530361,NA,"DE",NA,1,8,2019,2019-08-01,NA
"4084","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.507405,50.179455,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4085","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.967325,49.682655,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4086","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.85873,50.961021,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4087","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.966614,50.406498,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4088","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.91608,49.872795,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4089","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.368176,50.235786,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4090","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.263677,48.909435,NA,"DE",NA,26,8,2019,2019-08-26,NA
"4091","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.178318,53.724442,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4092","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.740654,53.689999,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4093","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.623038,51.290146,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4094","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.907291,49.884792,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4096","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.150166,53.73597,NA,"DE",NA,28,8,2019,2019-08-28,NA
"4097","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.263677,48.909435,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4099","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.948919,54.072182,NA,"DE",NA,2,8,2019,2019-08-02,NA
"4102","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.83081,51.10976,NA,"DE",NA,23,8,2019,2019-08-23,NA
"4107","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.809095,48.103924,NA,"DE",NA,1,8,2019,2019-08-01,NA
"4108","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.12423,51.92363,NA,"DE",NA,4,8,2019,2019-08-04,NA
"4112","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.948919,54.072182,NA,"DE",NA,22,8,2019,2019-08-22,NA
"4114","Aeshna cyanea","Aeshna cyanea Müller, 1764",1.45094,47.25614,NA,"FR",NA,20,8,2019,2019-08-20,NA
"4115","Aeshna cyanea","Aeshna cyanea Müller, 1764",2.777875,48.02729,NA,"FR",NA,14,8,2019,2019-08-14,NA
"4116","Aeshna cyanea","Aeshna cyanea Müller, 1764",0.855035,48.240655,NA,"FR",NA,28,8,2019,2019-08-28,NA
"4117","Aeshna cyanea","Aeshna cyanea Müller, 1764",2.224095,48.05437,NA,"FR",NA,8,8,2019,2019-08-08,NA
"4118","Aeshna cyanea","Aeshna cyanea Müller, 1764",5.26323,46.31042,NA,"FR",NA,27,8,2019,2019-08-27,NA
"4119","Aeshna cyanea","Aeshna cyanea Müller, 1764",2.575085,47.151855,NA,"FR",NA,15,8,2019,2019-08-15,NA
"4128","Aeshna cyanea","Aeshna cyanea Müller, 1764",5.408766,50.114963,NA,"BE","Wallonie",20,8,2019,2019-08-20,NA
"4131","Aeshna cyanea","Aeshna cyanea Müller, 1764",5.412799,50.114373,NA,"BE","Wallonie",20,8,2019,2019-08-20,NA
"4149","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.948919,54.072182,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4150","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.610765,51.39246,NA,"DE",NA,11,8,2019,2019-08-11,NA
"4151","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.610921,51.392529,NA,"DE",NA,8,8,2019,2019-08-08,NA
"4152","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.590134,49.917698,NA,"DE",NA,24,8,2019,2019-08-24,NA
"4153","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.587256,49.917084,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4156","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.636968,47.71476,NA,"DE","Baden-Württemberg",23,8,2019,2019-08-23,NA
"4160","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.127426,49.333824,NA,"DE",NA,24,8,2019,2019-08-24,NA
"4161","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.228848,49.341,NA,"DE",NA,24,8,2019,2019-08-24,NA
"4162","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.290547,49.299526,NA,"DE",NA,24,8,2019,2019-08-24,NA
"4164","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.371239,46.037474,NA,"IT","Lombardia",6,8,2019,2019-08-06,NA
"4189","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.568746,50.196443,NA,"DE","Hessen",4,8,2019,2019-08-04,NA
"4199","Aeshna cyanea","Aeshna cyanea Müller, 1764",0.264573,47.869041,NA,"FR","Pays de la Loire",5,8,2019,2019-08-05,NA
"4202","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.162578,50.864911,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4207","Aeshna cyanea","Aeshna cyanea Müller, 1764",1.605077,50.594217,NA,"FR",NA,22,8,2019,2019-08-22,NA
"4209","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.326931,51.709141,NA,"DE",NA,4,8,2019,2019-08-04,NA
"4212","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.821824,51.418709,NA,"DE",NA,6,8,2019,2019-08-06,NA
"4215","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.558912,51.343032,NA,"DE",NA,31,8,2019,2019-08-31,NA
"4219","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.243839,50.757256,NA,"DE",NA,23,8,2019,2019-08-23,NA
"4221","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.795726,51.417412,NA,"DE",NA,14,8,2019,2019-08-14,NA
"4222","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.072488,47.827941,NA,"AT",NA,2,8,2019,2019-08-02,NA
"4228","Aeshna cyanea","Aeshna cyanea Müller, 1764",4.242532,49.917744,NA,"FR",NA,16,8,2019,2019-08-16,NA
"4238","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.046138,47.323314,NA,"AT",NA,19,8,2019,2019-08-19,NA
"4245","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.792522,51.436041,NA,"DE",NA,27,8,2019,2019-08-27,NA
"4250","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.24406,50.6281,NA,"DE",NA,29,8,2019,2019-08-29,NA
"4263","Aeshna cyanea","Aeshna cyanea Müller, 1764",0.187021,47.353477,NA,"FR",NA,3,8,2019,2019-08-03,NA
"4266","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.796252,51.417492,NA,"DE",NA,20,8,2019,2019-08-20,NA
"4267","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.481886,51.329639,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4272","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.163528,51.148499,NA,"DE",NA,10,8,2019,2019-08-10,NA
"4283","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.794488,51.416085,NA,"DE",NA,4,8,2019,2019-08-04,NA
"4292","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.825005,51.413176,NA,"DE",NA,21,8,2019,2019-08-21,NA
"4296","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.480463,51.331704,NA,"DE",NA,11,8,2019,2019-08-11,NA
"4302","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.578146,51.356335,NA,"DE",NA,7,8,2019,2019-08-07,NA
"4317","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.23459,50.815887,NA,"DE",NA,2,8,2019,2019-08-02,NA
"4375","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.758915,51.469725,NA,"DE",NA,25,8,2019,2019-08-25,NA
"4384","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.053052,44.536503,NA,"FR",NA,20,8,2019,2019-08-20,NA
"4393","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.558912,51.343032,NA,"DE",NA,30,8,2019,2019-08-30,NA
"4400","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.793645,51.418583,NA,"DE",NA,4,8,2019,2019-08-04,NA
"4403","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.2304,50.765717,NA,"DE",NA,16,8,2019,2019-08-16,NA
"4414","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.036787,45.690082,NA,"FR",NA,17,8,2019,2019-08-17,NA
"4425","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.784987,51.419528,NA,"DE",NA,30,8,2019,2019-08-30,NA
