"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","geodeticDatum","class","countryCode","country","identifier","recordedBy","catalogNumber","institutionCode","county","locality","fieldNumber","collectionCode","gbifID","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","references","rightsHolder","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http://unknown.org/occurrenceDetails","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","endDayOfYear","municipality","identificationVerificationStatus","language","type","vernacularName","taxonConceptID","startDayOfYear","datasetID","accessRights","higherClassification","sex","behavior","habitat","associatedReferences","locationID","fieldNotes","dynamicProperties","footprintWKT","lifeStage","elevationAccuracy","samplingProtocol","eventID","originalNameUsage","nameAccordingTo","dataGeneralizations","identificationRemarks","coordinatePrecision","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","locationRemarks","institutionID","ownerInstitutionCode","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","preparations","http://rs.tdwg.org/dwc/terms/organismQuantityType","collectionID","verbatimSRS","verbatimCoordinateSystem","locationAccordingTo","infraspecificEpithet","identificationQualifier","http://unknown.org/georeferenceRemarks","georeferenceVerificationStatus","http://unknown.org/recordId","http://unknown.org/recordEnteredBy","verbatimElevation","georeferenceSources","networkKeys","georeferencedDate","higherGeography","georeferencedBy","georeferenceProtocol","organismID","previousIdentifications","http://unknown.org/license","organismRemarks","http://unknown.org/rightsHolder"
"1518","Aeshna juncea",13.072488,47.827941,"cdround,osiic","gbif","2844214004","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:21.146+0000",80,"HUMAN_OBSERVATION",2,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,8,2,2019-08-02,"2019-08-02T00:00:00.000+0000","2020-09-05T06:45:21.146+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","177346942@OBS",NA,"OBS.177346942",NA,NA,"Austria - Salzburg (Stadt)",NA,"Observations","2844214004","https://observation.org/observation/177346942",NA,10,"https://data.biodiversitydata.nl/obsint/observation/OBS.177346942","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","Aeshna juncea",10.798095,46.260426,"cdround,osiic","gbif","2844745112","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:22.529+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,8,27,2019-08-27,"2020-06-10T00:00:00.000+0000","2020-09-05T06:45:22.529+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","178826357@OBS",NA,"OBS.178826357",NA,NA,"Italy - Pinzolo (comuni)",NA,"Observations","2844745112","https://observation.org/observation/178826357",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.178826357","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"14:15",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","Aeshna juncea",10.801405,46.242626,"cdround,osiic","gbif","2844777276","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:37.053+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,8,28,2019-08-28,"2020-06-10T00:00:00.000+0000","2020-09-05T06:45:37.053+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","178826352@OBS",NA,"OBS.178826352",NA,NA,"Italy - Pinzolo (comuni)",NA,"Observations","2844777276","https://observation.org/observation/178826352",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.178826352","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"10:25",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","Aeshna juncea",10.802869,46.256374,"cdround,osiic","gbif","2844818580","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:07.013+0000",80,"HUMAN_OBSERVATION",4,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,8,27,2019-08-27,"2020-06-10T00:00:00.000+0000","2020-09-05T06:45:07.013+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","178826361@OBS",NA,"OBS.178826361",NA,NA,"Italy - Pinzolo (comuni)",NA,"Observations","2844818580","https://observation.org/observation/178826361",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.178826361","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"12:18",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","Aeshna juncea",10.093322,46.892132,"cdround,osiic","gbif","2844911066","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:06.650+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,8,11,2019-08-11,"2019-08-11T00:00:00.000+0000","2020-09-05T06:45:06.650+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","177820461@OBS",NA,"OBS.177820461",NA,NA,"Austria - Gaschurn",NA,"Observations","2844911066","https://observation.org/observation/177820461",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.177820461","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"11:38",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","Aeshna juncea",10.798071,46.241669,"cdround,osiic","gbif","2845207193","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:18.410+0000",80,"HUMAN_OBSERVATION",2,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,8,28,2019-08-28,"2019-11-18T00:00:00.000+0000","2020-09-05T06:45:18.410+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","178826347@OBS",NA,"OBS.178826347",NA,NA,"Italy - Pinzolo (comuni)",NA,"Observations","2845207193","https://observation.org/observation/178826347",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.178826347","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"11:52",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","Aeshna juncea",5.909831,46.317905,"cdround,osiic","gbif","2845260661","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:17.623+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,8,6,2019-08-06,"2020-01-03T00:00:00.000+0000","2020-09-05T06:45:17.623+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","183744249@OBS",NA,"OBS.183744249",NA,NA,"France - Bellecombe",NA,"Observations","2845260661","https://observation.org/observation/183744249",NA,10,"https://data.biodiversitydata.nl/obsint/observation/OBS.183744249","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","Aeshna juncea",13.04,47.31,"bri,cudc,gass84","gbif","2852078248","Aeshna juncea Linnaeus, 1758","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:13.642+0000",130,"UNKNOWN",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2019,8,17,2019-08-17,NA,"2020-09-05T09:07:13.642+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,"2372637","Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852078248",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","Aeshna juncea",7.622481,45.84486,"cdround,gass84","gbif","2397673135","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:58:21.337+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2019-09-02T12:02:30",NA,NA,"Valle d'Aosta",2019,9,1,2019-09-01,"2019-09-02T12:31:22.000+0000","2020-09-27T12:58:21.337+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","31977589","philo96","31977589","iNaturalist",NA,NA,NA,"Observations","2397673135","https://www.inaturalist.org/observations/31977589","philo96",132,"https://www.inaturalist.org/observations/31977589","philo96","philo96","2019-09-01 2:59:10 PM CEST","iNaturalist research-grade observations","Frazione lago Lod, 11020 Chamois AO, Italia","93434","https://www.inaturalist.org/observations/31977589","© philo96 some rights reserved","12:59:10Z",NA,"69301821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","Aeshna juncea",13.786276,47.807731,"cdround,gass84","gbif","2429244702","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:39:09.306+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2019-09-11T13:23:44",NA,NA,"Oberösterreich",2019,9,11,2019-09-11,"2019-09-30T23:41:49.000+0000","2020-09-27T12:39:09.306+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","32520757","Stefan LORENZ","32520757","iNaturalist",NA,NA,NA,"Observations","2429244702","https://www.inaturalist.org/observations/32520757","Stefan LORENZ",2,"https://www.inaturalist.org/observations/32520757","Stefan LORENZ","lozifer","2019/09/11 12:29 PM CEST","iNaturalist research-grade observations","4802 Ebensee, Österreich","93434","https://www.inaturalist.org/observations/32520757","© Stefan LORENZ some rights reserved","10:29:00Z",NA,"70471583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","Aeshna juncea",10.067425,53.692741,"cdround,gass84","gbif","2439787763","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:51.265+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2019,9,19,2019-09-19,NA,"2020-09-02T07:22:51.265+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"1647598034","1082452364","naturgucker",NA,"Wittmoor Hamburg",NA,"naturgucker","2439787763",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","Aeshna juncea",8.269654,53.029522,"cdround,gass84","gbif","2439788017","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:27.736+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2019,9,15,2019-09-15,NA,"2020-09-02T07:22:27.736+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-1940923786","-1410973256","naturgucker",NA,"Staatsforst Hasbruch mit Tannersand, Oldenburger Sand & Mehrenkamp",NA,"naturgucker","2439788017",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","Aeshna juncea",11.654295,46.506748,"cdround,gass84","gbif","2439788025","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:13.098+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2019,9,19,2019-09-19,NA,"2020-09-02T07:22:13.098+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","IT","Italy",NA,"603253980","874190231","naturgucker",NA,"UTM25_32T_0700_5150",NA,"naturgucker","2439788025",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","Aeshna juncea",6.79525,44.901832,"cdround,gass84","gbif","2557646165","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:55:01.389+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2019-09-03T06:32:35",NA,NA,"Piemonte",2019,9,2,2019-09-02,"2020-02-11T19:10:41.000+0000","2020-09-27T12:55:01.389+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","32039148","lorenzodotti","32039148","iNaturalist",NA,NA,NA,"Observations","2557646165","https://www.inaturalist.org/observations/32039148","lorenzodotti",8,"https://www.inaturalist.org/observations/32039148","lorenzodotti","lorenzodotti","2019/09/02 12:08 PM CEST","iNaturalist research-grade observations","Città Metropolitana di Torino, Italia","93434","https://www.inaturalist.org/observations/32039148","© lorenzodotti some rights reserved","10:08:00Z",NA,"69430625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","Aeshna juncea",11.734713,46.778191,"cdround,osiic","gbif","2834504335","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:44:51.822+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,9,13,2019-09-13,"2019-11-28T00:00:00.000+0000","2020-09-05T06:44:51.822+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","179488724@OBS",NA,"OBS.179488724",NA,NA,"Italy - Luson (comuni)",NA,"Observations","2834504335","https://observation.org/observation/179488724",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.179488724","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"09:57",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","Aeshna juncea",7.79372,51.418866,"cdround,osiic","gbif","2836383313","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:44:40.928+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2019,9,27,2019-09-27,"2019-09-30T00:00:00.000+0000","2020-09-05T06:44:40.928+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","180169525@OBS",NA,"OBS.180169525",NA,NA,"BRD - MK Menden Oesewiesen mit ehem. Klärteichen",NA,"Observations","2836383313","https://observation.org/observation/180169525",NA,10,"https://data.biodiversitydata.nl/obsint/observation/OBS.180169525","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
