"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"4013","Aeshna cyanea",-1.091858,52.608088,"cdround,gass84","gbif","2429227395","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:57.376+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-08-09T07:01:45",31,"England",2019,8,8,2019-08-08,"2019-10-10T18:18:03.000+0000","2020-09-27T12:38:57.376+0000","https://www.inaturalist.org/observations/30468514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","GB","United Kingdom of Great Britain and Northern Ireland","nickyth","30468514","nickyth","2019/08/08 1:13 PM BST","iNaturalist research-grade observations","Observations","2429227395","Oadby, UK","https://www.inaturalist.org/observations/30468514","52519","30468514","nickyth","https://www.inaturalist.org/observations/30468514","iNaturalist","© nickyth some rights reserved","12:13:00Z","Artyom Matrokov","66057765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4015","Aeshna cyanea",13.32942,55.676658,"cdround,gass84","gbif","2429382145","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:56.110+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-10-05T06:59:27",8,"Skåne",2019,8,1,2019-08-01,"2019-10-05T07:02:52.000+0000","2020-09-27T12:38:56.110+0000","https://www.inaturalist.org/observations/33879352","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","SE","Sweden","snanfich","33879352","snanfich","Thu Aug 01 2019 19:09:05 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2429382145","Dalby Söderskogs nationalpark, Dalby, Schonen, SE","https://www.inaturalist.org/observations/33879352","52519","33879352","snanfich","https://www.inaturalist.org/observations/33879352","iNaturalist","© snanfich some rights reserved","17:09:05Z","snanfich","73403463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4016","Aeshna cyanea",4.602047,50.461108,"cdround,gass84","gbif","2429459780","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:39:13.828+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-10-08T08:08:12",15,"Wallonie",2019,8,16,2019-08-16,"2019-10-09T07:33:57.000+0000","2020-09-27T12:39:13.828+0000","https://www.inaturalist.org/observations/34055127","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","BE","Belgium","Pieropan","34055127","claire_pieropan","2019/08/16 5:20 PM CEST","iNaturalist research-grade observations","Observations","2429459780","5060 Sambreville, Belgique","https://www.inaturalist.org/observations/34055127","52519","34055127","Pieropan","https://www.inaturalist.org/observations/34055127","iNaturalist","© Pieropan some rights reserved","15:20:00Z","C. and N. Percsy","73777407",NA,NA,NA,NA,NA,NA,NA,"Individu très mal en point",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4017","Aeshna cyanea",14.865349,46.711163,"cdround,gass84","gbif","2429536163","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:39:10.098+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,263,"Kärnten",2019,8,15,2019-08-15,"2019-10-11T06:00:28.000+0000","2020-09-27T12:39:10.098+0000","https://www.inaturalist.org/observations/34170472","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","kathimw","34170472","kathimw","2019-08-15 1:03:14 PM GMT+02:00","iNaturalist research-grade observations","Observations","2429536163","Marktgemeinde St. Paul im Lavanttal, Österreich","https://www.inaturalist.org/observations/34170472","52519","34170472","kathimw","https://www.inaturalist.org/observations/34170472","iNaturalist","© kathimw some rights reserved","11:03:14Z","Artyom Matrokov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4018","Aeshna cyanea",9.380951,52.495113,"cdround,gass84","gbif","2439787163","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:51.413+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,30,2019-08-30,NA,"2020-09-02T07:22:51.413+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787163",NA,NA,NA,"-1244388913","-1279771754",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Steinhuder Meer (Ostufer)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4019","Aeshna cyanea",8.632851,53.833385,"cdround,gass84","gbif","2439787165","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:09.182+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,29,2019-08-29,NA,"2020-09-02T07:22:09.182+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787165",NA,NA,NA,"885080563","1899762913",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Altenwalder Heide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4020","Aeshna cyanea",8.488779,53.06953,"cdround,gass84","gbif","2439787174","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:18.248+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,31,2019-08-31,NA,"2020-09-02T07:23:18.248+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787174",NA,NA,NA,"1686896796","-1940923786",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"NSG Hasbruch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4021","Aeshna cyanea",10.078344,52.540485,"cdround,gass84","gbif","2439787182","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:33.767+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,29,2019-08-29,NA,"2020-09-02T07:22:33.767+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787182",NA,NA,NA,"-25947829","-1510526472",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Biotop am Michelweg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4022","Aeshna cyanea",11.279612,47.383705,"cdround,gass84","gbif","2439787217","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:40.499+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,26,2019-08-26,NA,"2020-09-02T07:22:40.499+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,NA,NA,NA,"naturgucker","2439787217",NA,NA,NA,"-1973988467","-899821603",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Karwendelschlucht-Runde im Naturpark Karwendel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4023","Aeshna cyanea",6.636307,50.960239,"cdround,gass84","gbif","2439787227","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:39.968+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,26,2019-08-26,NA,"2020-09-02T07:22:39.968+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787227",NA,NA,NA,"855424363","-164635455",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Bergheim (Neusser Straße - Garten und Umgebung)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4024","Aeshna cyanea",11.278565,51.034332,"cdround,gass84","gbif","2439787259","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:11.113+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,27,2019-08-27,NA,"2020-09-02T07:22:11.113+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787259",NA,NA,NA,"705615672","-658151596",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Rund um Ettersburg mit Schloss und Campingplatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4025","Aeshna cyanea",7.595302,50.453453,"cdround,gass84","gbif","2439787266","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:57.423+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,8,28,2019-08-28,NA,"2020-09-02T07:22:57.423+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787266",NA,NA,NA,"-1029196991","605694170",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Bendorf-Stromberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4026","Aeshna cyanea",6.253324,51.346054,"cdround,gass84","gbif","2439787273","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:09.087+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,26,2019-08-26,NA,"2020-09-02T07:23:09.087+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787273",NA,NA,NA,"-1390385595","177731058",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Nettetal-Hinsbeck: NSG Krickenbecker Seen: Hinsbecker Bruch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4027","Aeshna cyanea",8.966614,50.406498,"cdround,gass84","gbif","2439787287","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:15.705+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,29,2019-08-29,NA,"2020-09-02T07:22:15.705+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787287",NA,NA,NA,"-184483134","-1284495155",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Naturnaher Garten Geiss-Nidda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4028","Aeshna cyanea",10.150166,53.73597,"cdround,gass84","gbif","2439787311","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:41.224+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,26,2019-08-26,NA,"2020-09-02T07:22:41.224+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787311",NA,NA,NA,"-222700962","1647598034",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Wiemerskamper Wiesen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4029","Aeshna cyanea",9.776625,49.004025,"cdround,gass84","gbif","2439787312","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:47.228+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,29,2019-08-29,NA,"2020-09-02T07:22:47.228+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787312",NA,NA,NA,"112480379","-1638111558",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Naturnaher Garten in der Eugen-Heller-Straße in Gaildorf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4030","Aeshna cyanea",10.175657,53.642906,"cdround,gass84","gbif","2439787324","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:27.419+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,25,2019-08-25,NA,"2020-09-02T07:22:27.419+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787324",NA,NA,NA,"-1302768145","33304576",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"HH - Volksdorf Südost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4031","Aeshna cyanea",10.768919,53.913616,"cdround,gass84","gbif","2439787341","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:47.442+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,30,2019-08-30,NA,"2020-09-02T07:22:47.442+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787341",NA,NA,NA,"155789453","-1498062265",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Siemser Wiesen, Lübeck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4032","Aeshna cyanea",8.831875,48.863663,"cdround,gass84","gbif","2439787381","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:02.671+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,8,25,2019-08-25,NA,"2020-09-02T07:22:02.671+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787381",NA,NA,NA,"193439716","-1375811058",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 7118/2 - Nordschwarzwald / Wurmberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4033","Aeshna cyanea",6.873472,50.967346,"cdround,gass84","gbif","2439787389","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:37.160+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,8,29,2019-08-29,NA,"2020-09-02T07:22:37.160+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2439787389",NA,NA,NA,"-1177317558","1139381203",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Vogelsang-Nord",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
