"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"2117","Aeshna cyanea",10.007194,53.684624,"cdround,gass84","gbif","2280152083","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:08.795+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,10,2019-07-10,NA,"2020-09-02T07:23:08.795+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280152083",NA,NA,NA,"-1939461292","-1484491053",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Norderstedt, Holunderweg / Garten und Umgebung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118","Aeshna cyanea",8.12851,48.905804,"cdround,gass84","gbif","2280166072","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:25.614+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,13,2019-07-13,NA,"2020-09-02T07:22:25.614+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","FR","France",NA,NA,NA,NA,NA,"naturgucker","2280166072",NA,NA,NA,"-691143554","-1857906570",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Delta de la Sauer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","Aeshna cyanea",10.571685,49.321884,"cdround,gass84","gbif","2280179129","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:35.615+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,3,2019-07-03,NA,"2020-09-02T07:22:35.615+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280179129",NA,NA,NA,"2133623680","362794139",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Erholungswald ""Tiergarten"" am Nordrand von Ansbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","Aeshna cyanea",14.909906,51.069126,"cdround,gass84","gbif","2280208100","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:49.878+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,14,2019-07-14,NA,"2020-09-02T07:22:49.878+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280208100",NA,NA,NA,"-182943185","1994600222",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Wald und Feldflur südwestlich Berzdorfer See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","Aeshna cyanea",10.007194,53.684624,"cdround,gass84","gbif","2280221260","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:40.481+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,6,2019-07-06,NA,"2020-09-02T07:22:40.481+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280221260",NA,NA,NA,"-1357366275","-1484491053",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Norderstedt, Holunderweg / Garten und Umgebung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","Aeshna cyanea",14.909906,51.069126,"cdround,gass84","gbif","2280269606","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:37.284+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,2,2019-07-02,NA,"2020-09-02T07:22:37.284+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280269606",NA,NA,NA,"483192896","1994600222",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Wald und Feldflur südwestlich Berzdorfer See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","Aeshna cyanea",10.726213,51.556541,"cdround,gass84","gbif","2280269759","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:54.672+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,5,2019-07-05,NA,"2020-09-02T07:22:54.672+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280269759",NA,NA,NA,"-731959094","-192602422",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Woffleben: Hausgarten-wilde-Natur-erleben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","Aeshna cyanea",12.944847,48.492023,"cdround,gass84","gbif","2280283450","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:09.977+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,7,2019-07-07,NA,"2020-09-02T07:22:09.977+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280283450",NA,NA,NA,"-226649014","-1120226295",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Bachhub (Hof, Teiche, Garten)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","Aeshna cyanea",8.346519,53.140797,"cdround,gass84","gbif","2280294550","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:09.299+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,4,2019-07-04,NA,"2020-09-02T07:22:09.299+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280294550",NA,NA,NA,"903766651","-1140882933",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Wüsting Garten Oberhausen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","Aeshna cyanea",6.152558,50.856216,"cdround,gass84","gbif","2280298672","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:28.357+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,4,2019-07-04,NA,"2020-09-02T07:23:28.357+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280298672",NA,NA,NA,"-1806274150","-1868421630",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Karl-van-Berk-Park in Alsdorf-Ofden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127","Aeshna cyanea",11.279612,47.383705,"cdround,gass84","gbif","2280299254","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:15.644+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,1,2019-07-01,NA,"2020-09-02T07:22:15.644+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,NA,NA,NA,"naturgucker","2280299254",NA,NA,NA,"-582815354","-899821603",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Karwendelschlucht-Runde im Naturpark Karwendel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","Aeshna cyanea",6.860557,50.969604,"cdround,gass84","gbif","2280299473","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:08.239+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,11,2019-07-11,NA,"2020-09-02T07:22:08.239+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280299473",NA,NA,NA,"777777908","1139381203",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TPSK+WDR bei Bocklemünd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","Aeshna cyanea",8.546677,50.177311,"cdround,gass84","gbif","2280299767","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:54.617+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,8,2019-07-08,NA,"2020-09-02T07:22:54.617+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280299767",NA,NA,NA,"-1996064090","1542881172",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Oberhöchstadt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","Aeshna cyanea",9.170615,48.846214,"cdround,gass84","gbif","2280299777","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:14.266+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,6,2019-07-06,NA,"2020-09-02T07:23:14.266+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280299777",NA,NA,NA,"-2115971188","1698071354",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Reihenhausgarten mit Teich Stgt.-Stammheim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","Aeshna cyanea",10.007194,53.684624,"cdround,gass84","gbif","2280299808","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:35.872+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,2,2019-07-02,NA,"2020-09-02T07:22:35.872+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280299808",NA,NA,NA,"1847251933","-1484491053",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Norderstedt, Holunderweg / Garten und Umgebung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","Aeshna cyanea",8.542793,50.171265,"cdround,gass84","gbif","2280299840","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:38.815+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,10,2019-07-10,NA,"2020-09-02T07:22:38.815+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280299840",NA,NA,NA,"-1109857393","1542881172",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Schutzgebiet NABU Eschborn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","Aeshna cyanea",9.479131,50.430275,"cdround,gass84","gbif","2280300170","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:23.294+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,3,2019-07-03,NA,"2020-09-02T07:23:23.294+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280300170",NA,NA,NA,"-1650487156","-1021484416",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Hintersteinau, Kohlwald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","Aeshna cyanea",10.175657,53.642906,"cdround,gass84","gbif","2280300332","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:46.653+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,12,2019-07-12,NA,"2020-09-02T07:22:46.653+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280300332",NA,NA,NA,"2058943768","33304576",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"HH - Volksdorf Südost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","Aeshna cyanea",9.118631,49.923923,"cdround,gass84","gbif","2280300615","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:39.087+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,5,2019-07-05,NA,"2020-09-02T07:22:39.087+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280300615",NA,NA,NA,"-1614902131","-1639286460",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 6020/4 - Main / Niedernberg / Sulzbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","Aeshna cyanea",6.835073,50.803188,"cdround,gass84","gbif","2280300629","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:06.899+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,3,2019-07-03,NA,"2020-09-02T07:23:06.899+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280300629",NA,NA,NA,"-1221837042","1139381203",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Ville-Wälder im TK-Blatt 5107/3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137","Aeshna cyanea",9.699992,52.394432,"cdround,gass84","gbif","2280300651","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:51.061+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,3,2019-07-03,NA,"2020-09-02T07:22:51.061+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2280300651",NA,NA,NA,"-1383333064","1047078468",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Hannover Berggarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
